x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5
0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,0
0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,0,1
0,0,0,0,3,5,0,1,0,0,0,0,4,3,0,5,0
0,0,0,3,5,0,1,0,0,0,0,4,3,0,5,0,3
0,0,3,5,0,1,0,3,0,0,4,3,0,5,0,6,5
0,3,5,0,1,0,3,5,0,4,3,0,5,0,6,7,0
3,5,0,1,0,3,5,0,4,3,0,5,0,6,7,0,1
5,0,1,0,3,5,0,1,3,0,5,0,6,7,0,2,0
0,1,0,3,5,0,1,0,0,5,0,6,7,0,2,0,3
1,0,3,5,0,1,0,3,5,0,6,7,0,2,0,4,2
0,3,5,0,1,0,3,2,0,6,7,0,2,0,4,5,0
3,5,0,1,0,3,2,0,6,7,0,2,0,4,5,0,5
5,0,1,0,3,2,0,5,7,0,2,0,4,5,0,4,0
0,1,0,3,2,0,5,0,0,2,0,4,5,0,4,0,3
1,0,3,2,0,5,0,3,2,0,4,5,0,4,0,4,3
0,3,2,0,5,0,3,3,0,4,5,0,4,0,4,4,6
3,2,0,5,0,3,3,6,4,5,0,4,0,4,4,4,0
2,0,5,0,3,3,6,0,5,0,4,0,4,4,4,0,6
0,5,0,3,3,6,0,6,0,4,0,4,4,4,0,5,0
5,0,3,3,6,0,6,0,4,0,4,4,4,0,5,0,3
0,3,3,6,0,6,0,3,0,4,4,4,0,5,0,5,0
3,3,6,0,6,0,3,0,4,4,4,0,5,0,5,0,14
3,6,0,6,0,3,0,14,4,4,0,5,0,5,0,5,22
6,0,6,0,3,0,14,22,4,0,5,0,5,0,5,6,24
0,6,0,3,0,14,22,24,0,5,0,5,0,5,6,8,36
6,0,3,0,14,22,24,36,5,0,5,0,5,6,8,7,41
0,3,0,14,22,24,36,41,0,5,0,5,6,8,7,4,49
3,0,14,22,24,36,41,49,5,0,5,6,8,7,4,5,52
0,14,22,24,36,41,49,52,0,5,6,8,7,4,5,6,62
14,22,24,36,41,49,52,62,5,6,8,7,4,5,6,6,66
22,24,36,41,49,52,62,66,6,8,7,4,5,6,6,4,82
24,36,41,49,52,62,66,82,8,7,4,5,6,6,4,7,82
36,41,49,52,62,66,82,82,7,4,5,6,6,4,7,8,90
41,49,52,62,66,82,82,90,4,5,6,6,4,7,8,4,95
49,52,62,66,82,82,90,95,5,6,6,4,7,8,4,3,111
52,62,66,82,82,90,95,111,6,6,4,7,8,4,3,2,102
62,66,82,82,90,95,111,102,6,4,7,8,4,3,2,5,129
66,82,82,90,95,111,102,129,4,7,8,4,3,2,5,6,125
82,82,90,95,111,102,129,125,7,8,4,3,2,5,6,7,132
82,90,95,111,102,129,125,132,8,4,3,2,5,6,7,6,133
90,95,111,102,129,125,132,133,4,3,2,5,6,7,6,6,141
95,111,102,129,125,132,133,141,3,2,5,6,7,6,6,6,123
111,102,129,125,132,133,141,123,2,5,6,7,6,6,6,5,127
102,129,125,132,133,141,123,127,5,6,7,6,6,6,5,5,119
129,125,132,133,141,123,127,119,6,7,6,6,6,5,5,6,113
125,132,133,141,123,127,119,113,7,6,6,6,5,5,6,6,96
132,133,141,123,127,119,113,96,6,6,6,5,5,6,6,4,89
133,141,123,127,119,113,96,89,6,6,5,5,6,6,4,8,82
141,123,127,119,113,96,89,82,6,5,5,6,6,4,8,4,83
123,127,119,113,96,89,82,83,5,5,6,6,4,8,4,6,67
127,119,113,96,89,82,83,67,5,6,6,4,8,4,6,6,69
119,113,96,89,82,83,67,69,6,6,4,8,4,6,6,6,46
113,96,89,82,83,67,69,46,6,4,8,4,6,6,6,6,53
96,89,82,83,67,69,46,53,4,8,4,6,6,6,6,6,40
89,82,83,67,69,46,53,40,8,4,6,6,6,6,6,6,40
82,83,67,69,46,53,40,40,4,6,6,6,6,6,6,6,23
83,67,69,46,53,40,40,23,6,6,6,6,6,6,6,3,19
67,69,46,53,40,40,23,19,6,6,6,6,6,6,3,4,15
69,46,53,40,40,23,19,15,6,6,6,6,6,3,4,3,13
46,53,40,40,23,19,15,13,6,6,6,6,3,4,3,4,13
53,40,40,23,19,15,13,13,6,6,6,3,4,3,4,4,10
40,40,23,19,15,13,13,10,6,6,3,4,3,4,4,4,6
40,23,19,15,13,13,10,6,6,3,4,3,4,4,4,3,0
23,19,15,13,13,10,6,0,3,4,3,4,4,4,3,0,0
19,15,13,13,10,6,0,0,4,3,4,4,4,3,0,0,1
15,13,13,10,6,0,0,1,3,4,4,4,3,0,0,3,0
13,13,10,6,0,0,1,0,4,4,4,3,0,0,3,0,0
13,10,6,0,0,1,0,0,4,4,3,0,0,3,0,0,0
10,6,0,0,1,0,0,0,4,3,0,0,3,0,0,0,0
6,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2
0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0
0,0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0
0,2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0
2,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4
0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,1
0,0,0,0,0,3,4,1,0,0,0,0,0,3,3,4,1
0,0,0,0,3,4,1,1,0,0,0,0,3,3,4,1,0
0,0,0,3,4,1,1,0,0,0,0,3,3,4,1,0,3
0,0,3,4,1,1,0,3,0,0,3,3,4,1,0,3,1
0,3,4,1,1,0,3,1,0,3,3,4,1,0,3,9,1
3,4,1,1,0,3,1,1,3,3,4,1,0,3,9,1,5
4,1,1,0,3,1,1,5,3,4,1,0,3,9,1,8,0
1,1,0,3,1,1,5,0,4,1,0,3,9,1,8,0,2
1,0,3,1,1,5,0,2,1,0,3,9,1,8,0,3,2
0,3,1,1,5,0,2,2,0,3,9,1,8,0,3,5,4
3,1,1,5,0,2,2,4,3,9,1,8,0,3,5,6,1
1,1,5,0,2,2,4,1,9,1,8,0,3,5,6,3,5
1,5,0,2,2,4,1,5,1,8,0,3,5,6,3,7,0
5,0,2,2,4,1,5,0,8,0,3,5,6,3,7,0,2
0,2,2,4,1,5,0,2,0,3,5,6,3,7,0,7,0
2,2,4,1,5,0,2,0,3,5,6,3,7,0,7,0,9
2,4,1,5,0,2,0,9,5,6,3,7,0,7,0,6,21
4,1,5,0,2,0,9,21,6,3,7,0,7,0,6,7,18
1,5,0,2,0,9,21,18,3,7,0,7,0,6,7,6,28
5,0,2,0,9,21,18,28,7,0,7,0,6,7,6,5,33
0,2,0,9,21,18,28,33,0,7,0,6,7,6,5,4,39
2,0,9,21,18,28,33,39,7,0,6,7,6,5,4,5,39
0,9,21,18,28,33,39,39,0,6,7,6,5,4,5,7,55
9,21,18,28,33,39,39,55,6,7,6,5,4,5,7,6,49
21,18,28,33,39,39,55,49,7,6,5,4,5,7,6,7,68
18,28,33,39,39,55,49,68,6,5,4,5,7,6,7,4,62
28,33,39,39,55,49,68,62,5,4,5,7,6,7,4,4,76
33,39,39,55,49,68,62,76,4,5,7,6,7,4,4,3,75
39,39,55,49,68,62,76,75,5,7,6,7,4,4,3,7,87
39,55,49,68,62,76,75,87,7,6,7,4,4,3,7,6,84
55,49,68,62,76,75,87,84,6,7,4,4,3,7,6,8,101
49,68,62,76,75,87,84,101,7,4,4,3,7,6,8,6,98
68,62,76,75,87,84,101,98,4,4,3,7,6,8,6,4,108
62,76,75,87,84,101,98,108,4,3,7,6,8,6,4,8,109
76,75,87,84,101,98,108,109,3,7,6,8,6,4,8,7,103
75,87,84,101,98,108,109,103,7,6,8,6,4,8,7,7,103
87,84,101,98,108,109,103,103,6,8,6,4,8,7,7,7,101
84,101,98,108,109,103,103,101,8,6,4,8,7,7,7,6,99
101,98,108,109,103,103,101,99,6,4,8,7,7,7,6,5,88
98,108,109,103,103,101,99,88,4,8,7,7,7,6,5,4,80
108,109,103,103,101,99,88,80,8,7,7,7,6,5,4,2,73
109,103,103,101,99,88,80,73,7,7,7,6,5,4,2,5,67
103,103,101,99,88,80,73,67,7,7,6,5,4,2,5,3,59
103,101,99,88,80,73,67,59,7,6,5,4,2,5,3,4,55
101,99,88,80,73,67,59,55,6,5,4,2,5,3,4,4,57
99,88,80,73,67,59,55,57,5,4,2,5,3,4,4,5,36
88,80,73,67,59,55,57,36,4,2,5,3,4,4,5,7,45
80,73,67,59,55,57,36,45,2,5,3,4,4,5,7,9,32
73,67,59,55,57,36,45,32,5,3,4,4,5,7,9,7,28
67,59,55,57,36,45,32,28,3,4,4,5,7,9,7,6,18
59,55,57,36,45,32,28,18,4,4,5,7,9,7,6,6,17
55,57,36,45,32,28,18,17,4,5,7,9,7,6,6,4,14
57,36,45,32,28,18,17,14,5,7,9,7,6,6,4,2,11
36,45,32,28,18,17,14,11,7,9,7,6,6,4,2,2,11
45,32,28,18,17,14,11,11,9,7,6,6,4,2,2,2,5
32,28,18,17,14,11,11,5,7,6,6,4,2,2,2,2,4
28,18,17,14,11,11,5,4,6,6,4,2,2,2,2,2,0
18,17,14,11,11,5,4,0,6,4,2,2,2,2,2,0,1
17,14,11,11,5,4,0,1,4,2,2,2,2,2,0,2,0
14,11,11,5,4,0,1,0,2,2,2,2,2,0,2,0,0
11,11,5,4,0,1,0,0,2,2,2,2,0,2,0,0,0
11,5,4,0,1,0,0,0,2,2,2,0,2,0,0,0,0
5,4,0,1,0,0,0,0,2,2,0,2,0,0,0,0,0
4,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0
0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0
0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0
2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6
0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,2,0
0,0,0,0,0,2,6,0,0,0,0,0,0,2,2,0,1
0,0,0,0,2,6,0,1,0,0,0,0,2,2,0,2,3
0,0,0,2,6,0,1,3,0,0,0,2,2,0,2,2,5
0,0,2,6,0,1,3,5,0,0,2,2,0,2,2,2,0
0,2,6,0,1,3,5,0,0,2,2,0,2,2,2,0,0
2,6,0,1,3,5,0,0,2,2,0,2,2,2,0,0,1
6,0,1,3,5,0,0,1,2,0,2,2,2,0,0,2,2
0,1,3,5,0,0,1,2,0,2,2,2,0,0,2,2,1
1,3,5,0,0,1,2,1,2,2,2,0,0,2,2,2,0
3,5,0,0,1,2,1,0,2,2,0,0,2,2,2,0,3
5,0,0,1,2,1,0,3,2,0,0,2,2,2,0,2,1
0,0,1,2,1,0,3,1,0,0,2,2,2,0,2,2,1
0,1,2,1,0,3,1,1,0,2,2,2,0,2,2,2,1
1,2,1,0,3,1,1,1,2,2,2,0,2,2,2,2,4
2,1,0,3,1,1,1,4,2,2,0,2,2,2,2,2,0
1,0,3,1,1,1,4,0,2,0,2,2,2,2,2,0,4
0,3,1,1,1,4,0,4,0,2,2,2,2,2,0,2,0
3,1,1,1,4,0,4,0,2,2,2,2,2,0,2,0,1
1,1,1,4,0,4,0,1,2,2,2,2,0,2,0,2,0
