x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
0,0,0,0,2,0,0,0,1,3,0,0,2,7,4,6,0,0,0,0,4,0,0,0,3,3,0,0,4,4,1,4,6
0,0,0,2,0,0,0,1,3,0,0,2,7,4,6,6,0,0,0,4,0,0,0,3,3,0,0,4,4,1,4,1,16
0,0,2,0,0,0,1,3,0,0,2,7,4,6,6,16,0,0,4,0,0,0,3,3,0,0,4,4,1,4,1,2,15
0,2,0,0,0,1,3,0,0,2,7,4,6,6,16,15,0,4,0,0,0,3,3,0,0,4,4,1,4,1,2,1,23
2,0,0,0,1,3,0,0,2,7,4,6,6,16,15,23,4,0,0,0,3,3,0,0,4,4,1,4,1,2,1,4,24
0,0,0,1,3,0,0,2,7,4,6,6,16,15,23,24,0,0,0,3,3,0,0,4,4,1,4,1,2,1,4,6,36
0,0,1,3,0,0,2,7,4,6,6,16,15,23,24,36,0,0,3,3,0,0,4,4,1,4,1,2,1,4,6,5,33
0,1,3,0,0,2,7,4,6,6,16,15,23,24,36,33,0,3,3,0,0,4,4,1,4,1,2,1,4,6,5,2,40
1,3,0,0,2,7,4,6,6,16,15,23,24,36,33,40,3,3,0,0,4,4,1,4,1,2,1,4,6,5,2,7,41
3,0,0,2,7,4,6,6,16,15,23,24,36,33,40,41,3,0,0,4,4,1,4,1,2,1,4,6,5,2,7,6,51
0,0,2,7,4,6,6,16,15,23,24,36,33,40,41,51,0,0,4,4,1,4,1,2,1,4,6,5,2,7,6,6,54
0,2,7,4,6,6,16,15,23,24,36,33,40,41,51,54,0,4,4,1,4,1,2,1,4,6,5,2,7,6,6,6,61
2,7,4,6,6,16,15,23,24,36,33,40,41,51,54,61,4,4,1,4,1,2,1,4,6,5,2,7,6,6,6,6,58
7,4,6,6,16,15,23,24,36,33,40,41,51,54,61,58,4,1,4,1,2,1,4,6,5,2,7,6,6,6,6,7,69
4,6,6,16,15,23,24,36,33,40,41,51,54,61,58,69,1,4,1,2,1,4,6,5,2,7,6,6,6,6,7,5,68
6,6,16,15,23,24,36,33,40,41,51,54,61,58,69,68,4,1,2,1,4,6,5,2,7,6,6,6,6,7,5,5,77
6,16,15,23,24,36,33,40,41,51,54,61,58,69,68,77,1,2,1,4,6,5,2,7,6,6,6,6,7,5,5,5,82
16,15,23,24,36,33,40,41,51,54,61,58,69,68,77,82,2,1,4,6,5,2,7,6,6,6,6,7,5,5,5,4,86
15,23,24,36,33,40,41,51,54,61,58,69,68,77,82,86,1,4,6,5,2,7,6,6,6,6,7,5,5,5,4,6,86
23,24,36,33,40,41,51,54,61,58,69,68,77,82,86,86,4,6,5,2,7,6,6,6,6,7,5,5,5,4,6,4,92
24,36,33,40,41,51,54,61,58,69,68,77,82,86,86,92,6,5,2,7,6,6,6,6,7,5,5,5,4,6,4,3,75
36,33,40,41,51,54,61,58,69,68,77,82,86,86,92,75,5,2,7,6,6,6,6,7,5,5,5,4,6,4,3,4,80
33,40,41,51,54,61,58,69,68,77,82,86,86,92,75,80,2,7,6,6,6,6,7,5,5,5,4,6,4,3,4,4,72
40,41,51,54,61,58,69,68,77,82,86,86,92,75,80,72,7,6,6,6,6,7,5,5,5,4,6,4,3,4,4,4,65
41,51,54,61,58,69,68,77,82,86,86,92,75,80,72,65,6,6,6,6,7,5,5,5,4,6,4,3,4,4,4,4,65
51,54,61,58,69,68,77,82,86,86,92,75,80,72,65,65,6,6,6,7,5,5,5,4,6,4,3,4,4,4,4,4,60
54,61,58,69,68,77,82,86,86,92,75,80,72,65,65,60,6,6,7,5,5,5,4,6,4,3,4,4,4,4,4,3,54
61,58,69,68,77,82,86,86,92,75,80,72,65,65,60,54,6,7,5,5,5,4,6,4,3,4,4,4,4,4,3,5,51
58,69,68,77,82,86,86,92,75,80,72,65,65,60,54,51,7,5,5,5,4,6,4,3,4,4,4,4,4,3,5,6,42
69,68,77,82,86,86,92,75,80,72,65,65,60,54,51,42,5,5,5,4,6,4,3,4,4,4,4,4,3,5,6,6,43
68,77,82,86,86,92,75,80,72,65,65,60,54,51,42,43,5,5,4,6,4,3,4,4,4,4,4,3,5,6,6,6,32
77,82,86,86,92,75,80,72,65,65,60,54,51,42,43,32,5,4,6,4,3,4,4,4,4,4,3,5,6,6,6,4,36
82,86,86,92,75,80,72,65,65,60,54,51,42,43,32,36,4,6,4,3,4,4,4,4,4,3,5,6,6,6,4,4,24
86,86,92,75,80,72,65,65,60,54,51,42,43,32,36,24,6,4,3,4,4,4,4,4,3,5,6,6,6,4,4,6,25
86,92,75,80,72,65,65,60,54,51,42,43,32,36,24,25,4,3,4,4,4,4,4,3,5,6,6,6,4,4,6,6,15
92,75,80,72,65,65,60,54,51,42,43,32,36,24,25,15,3,4,4,4,4,4,3,5,6,6,6,4,4,6,6,5,13
75,80,72,65,65,60,54,51,42,43,32,36,24,25,15,13,4,4,4,4,4,3,5,6,6,6,4,4,6,6,5,5,10
80,72,65,65,60,54,51,42,43,32,36,24,25,15,13,10,4,4,4,4,3,5,6,6,6,4,4,6,6,5,5,5,5
72,65,65,60,54,51,42,43,32,36,24,25,15,13,10,5,4,4,4,3,5,6,6,6,4,4,6,6,5,5,5,5,6
65,65,60,54,51,42,43,32,36,24,25,15,13,10,5,6,4,4,3,5,6,6,6,4,4,6,6,5,5,5,5,5,7
65,60,54,51,42,43,32,36,24,25,15,13,10,5,6,7,4,3,5,6,6,6,4,4,6,6,5,5,5,5,5,7,3
60,54,51,42,43,32,36,24,25,15,13,10,5,6,7,3,3,5,6,6,6,4,4,6,6,5,5,5,5,5,7,3,5
54,51,42,43,32,36,24,25,15,13,10,5,6,7,3,5,5,6,6,6,4,4,6,6,5,5,5,5,5,7,3,5,2
51,42,43,32,36,24,25,15,13,10,5,6,7,3,5,2,6,6,6,4,4,6,6,5,5,5,5,5,7,3,5,3,5
42,43,32,36,24,25,15,13,10,5,6,7,3,5,2,5,6,6,4,4,6,6,5,5,5,5,5,7,3,5,3,4,2
43,32,36,24,25,15,13,10,5,6,7,3,5,2,5,2,6,4,4,6,6,5,5,5,5,5,7,3,5,3,4,5,5
32,36,24,25,15,13,10,5,6,7,3,5,2,5,2,5,4,4,6,6,5,5,5,5,5,7,3,5,3,4,5,6,0
36,24,25,15,13,10,5,6,7,3,5,2,5,2,5,0,4,6,6,5,5,5,5,5,7,3,5,3,4,5,6,0,3
24,25,15,13,10,5,6,7,3,5,2,5,2,5,0,3,6,6,5,5,5,5,5,7,3,5,3,4,5,6,0,6,0
25,15,13,10,5,6,7,3,5,2,5,2,5,0,3,0,6,5,5,5,5,5,7,3,5,3,4,5,6,0,6,0,0
15,13,10,5,6,7,3,5,2,5,2,5,0,3,0,0,5,5,5,5,5,7,3,5,3,4,5,6,0,6,0,0,0
13,10,5,6,7,3,5,2,5,2,5,0,3,0,0,0,5,5,5,5,7,3,5,3,4,5,6,0,6,0,0,0,0
10,5,6,7,3,5,2,5,2,5,0,3,0,0,0,0,5,5,5,7,3,5,3,4,5,6,0,6,0,0,0,0,1
5,6,7,3,5,2,5,2,5,0,3,0,0,0,0,1,5,5,7,3,5,3,4,5,6,0,6,0,0,0,0,6,1
6,7,3,5,2,5,2,5,0,3,0,0,0,0,1,1,5,7,3,5,3,4,5,6,0,6,0,0,0,0,6,6,1
7,3,5,2,5,2,5,0,3,0,0,0,0,1,1,1,7,3,5,3,4,5,6,0,6,0,0,0,0,6,6,3,1
3,5,2,5,2,5,0,3,0,0,0,0,1,1,1,1,3,5,3,4,5,6,0,6,0,0,0,0,6,6,3,3,1
5,2,5,2,5,0,3,0,0,0,0,1,1,1,1,1,5,3,4,5,6,0,6,0,0,0,0,6,6,3,3,3,1
2,5,2,5,0,3,0,0,0,0,1,1,1,1,1,1,3,4,5,6,0,6,0,0,0,0,6,6,3,3,3,3,0
5,2,5,0,3,0,0,0,0,1,1,1,1,1,1,0,4,5,6,0,6,0,0,0,0,6,6,3,3,3,3,0,0
2,5,0,3,0,0,0,0,1,1,1,1,1,1,0,0,5,6,0,6,0,0,0,0,6,6,3,3,3,3,0,0,0
5,0,3,0,0,0,0,1,1,1,1,1,1,0,0,0,6,0,6,0,0,0,0,6,6,3,3,3,3,0,0,0,0
0,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0
3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0,0
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,2
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,6,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,6,3,0,0,6,6,6,0
0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,6,3,0,0,6,6,6,0,1
0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,6,3,0,0,6,6,6,0,5,7
0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,7,0,0,0,0,0,0,6,3,0,0,6,6,6,0,5,5,5
0,0,0,0,0,1,1,0,0,1,2,1,0,1,7,5,0,0,0,0,0,6,3,0,0,6,6,6,0,5,5,5,6
0,0,0,0,1,1,0,0,1,2,1,0,1,7,5,6,0,0,0,0,6,3,0,0,6,6,6,0,5,5,5,5,7
0,0,0,1,1,0,0,1,2,1,0,1,7,5,6,7,0,0,0,6,3,0,0,6,6,6,0,5,5,5,5,6,15
0,0,1,1,0,0,1,2,1,0,1,7,5,6,7,15,0,0,6,3,0,0,6,6,6,0,5,5,5,5,6,6,14
0,1,1,0,0,1,2,1,0,1,7,5,6,7,15,14,0,6,3,0,0,6,6,6,0,5,5,5,5,6,6,7,24
1,1,0,0,1,2,1,0,1,7,5,6,7,15,14,24,6,3,0,0,6,6,6,0,5,5,5,5,6,6,7,5,24
1,0,0,1,2,1,0,1,7,5,6,7,15,14,24,24,3,0,0,6,6,6,0,5,5,5,5,6,6,7,5,5,32
0,0,1,2,1,0,1,7,5,6,7,15,14,24,24,32,0,0,6,6,6,0,5,5,5,5,6,6,7,5,5,6,33
0,1,2,1,0,1,7,5,6,7,15,14,24,24,32,33,0,6,6,6,0,5,5,5,5,6,6,7,5,5,6,6,41
1,2,1,0,1,7,5,6,7,15,14,24,24,32,33,41,6,6,6,0,5,5,5,5,6,6,7,5,5,6,6,7,48
2,1,0,1,7,5,6,7,15,14,24,24,32,33,41,48,6,6,0,5,5,5,5,6,6,7,5,5,6,6,7,6,51
1,0,1,7,5,6,7,15,14,24,24,32,33,41,48,51,6,0,5,5,5,5,6,6,7,5,5,6,6,7,6,7,49
0,1,7,5,6,7,15,14,24,24,32,33,41,48,51,49,0,5,5,5,5,6,6,7,5,5,6,6,7,6,7,5,54
1,7,5,6,7,15,14,24,24,32,33,41,48,51,49,54,5,5,5,5,6,6,7,5,5,6,6,7,6,7,5,5,57
7,5,6,7,15,14,24,24,32,33,41,48,51,49,54,57,5,5,5,6,6,7,5,5,6,6,7,6,7,5,5,5,61
5,6,7,15,14,24,24,32,33,41,48,51,49,54,57,61,5,5,6,6,7,5,5,6,6,7,6,7,5,5,5,3,61
6,7,15,14,24,24,32,33,41,48,51,49,54,57,61,61,5,6,6,7,5,5,6,6,7,6,7,5,5,5,3,4,71
7,15,14,24,24,32,33,41,48,51,49,54,57,61,61,71,6,6,7,5,5,6,6,7,6,7,5,5,5,3,4,5,69
15,14,24,24,32,33,41,48,51,49,54,57,61,61,71,69,6,7,5,5,6,6,7,6,7,5,5,5,3,4,5,5,82
14,24,24,32,33,41,48,51,49,54,57,61,61,71,69,82,7,5,5,6,6,7,6,7,5,5,5,3,4,5,5,5,80
24,24,32,33,41,48,51,49,54,57,61,61,71,69,82,80,5,5,6,6,7,6,7,5,5,5,3,4,5,5,5,5,73
24,32,33,41,48,51,49,54,57,61,61,71,69,82,80,73,5,6,6,7,6,7,5,5,5,3,4,5,5,5,5,5,75
32,33,41,48,51,49,54,57,61,61,71,69,82,80,73,75,6,6,7,6,7,5,5,5,3,4,5,5,5,5,5,4,72
33,41,48,51,49,54,57,61,61,71,69,82,80,73,75,72,6,7,6,7,5,5,5,3,4,5,5,5,5,5,4,4,65
41,48,51,49,54,57,61,61,71,69,82,80,73,75,72,65,7,6,7,5,5,5,3,4,5,5,5,5,5,4,4,4,54
48,51,49,54,57,61,61,71,69,82,80,73,75,72,65,54,6,7,5,5,5,3,4,5,5,5,5,5,4,4,4,4,46
51,49,54,57,61,61,71,69,82,80,73,75,72,65,54,46,7,5,5,5,3,4,5,5,5,5,5,4,4,4,4,5,57
49,54,57,61,61,71,69,82,80,73,75,72,65,54,46,57,5,5,5,3,4,5,5,5,5,5,4,4,4,4,5,5,50
54,57,61,61,71,69,82,80,73,75,72,65,54,46,57,50,5,5,3,4,5,5,5,5,5,4,4,4,4,5,5,5,47
57,61,61,71,69,82,80,73,75,72,65,54,46,57,50,47,5,3,4,5,5,5,5,5,4,4,4,4,5,5,5,4,38
61,61,71,69,82,80,73,75,72,65,54,46,57,50,47,38,3,4,5,5,5,5,5,4,4,4,4,5,5,5,4,3,43
61,71,69,82,80,73,75,72,65,54,46,57,50,47,38,43,4,5,5,5,5,5,4,4,4,4,5,5,5,4,3,3,34
71,69,82,80,73,75,72,65,54,46,57,50,47,38,43,34,5,5,5,5,5,4,4,4,4,5,5,5,4,3,3,2,34
69,82,80,73,75,72,65,54,46,57,50,47,38,43,34,34,5,5,5,5,4,4,4,4,5,5,5,4,3,3,2,2,24
82,80,73,75,72,65,54,46,57,50,47,38,43,34,34,24,5,5,5,4,4,4,4,5,5,5,4,3,3,2,2,4,22
80,73,75,72,65,54,46,57,50,47,38,43,34,34,24,22,5,5,4,4,4,4,5,5,5,4,3,3,2,2,4,2,18
73,75,72,65,54,46,57,50,47,38,43,34,34,24,22,18,5,4,4,4,4,5,5,5,4,3,3,2,2,4,2,2,15
75,72,65,54,46,57,50,47,38,43,34,34,24,22,18,15,4,4,4,4,5,5,5,4,3,3,2,2,4,2,2,2,9
72,65,54,46,57,50,47,38,43,34,34,24,22,18,15,9,4,4,4,5,5,5,4,3,3,2,2,4,2,2,2,2,6
65,54,46,57,50,47,38,43,34,34,24,22,18,15,9,6,4,4,5,5,5,4,3,3,2,2,4,2,2,2,2,2,5
54,46,57,50,47,38,43,34,34,24,22,18,15,9,6,5,4,5,5,5,4,3,3,2,2,4,2,2,2,2,2,2,8
46,57,50,47,38,43,34,34,24,22,18,15,9,6,5,8,5,5,5,4,3,3,2,2,4,2,2,2,2,2,2,2,2
57,50,47,38,43,34,34,24,22,18,15,9,6,5,8,2,5,5,4,3,3,2,2,4,2,2,2,2,2,2,2,2,5
50,47,38,43,34,34,24,22,18,15,9,6,5,8,2,5,5,4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2
47,38,43,34,34,24,22,18,15,9,6,5,8,2,5,2,4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,5
38,43,34,34,24,22,18,15,9,6,5,8,2,5,2,5,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1
43,34,34,24,22,18,15,9,6,5,8,2,5,2,5,1,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,6
34,34,24,22,18,15,9,6,5,8,2,5,2,5,1,6,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0
34,24,22,18,15,9,6,5,8,2,5,2,5,1,6,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2
24,22,18,15,9,6,5,8,2,5,2,5,1,6,0,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1
22,18,15,9,6,5,8,2,5,2,5,1,6,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0
18,15,9,6,5,8,2,5,2,5,1,6,0,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0
15,9,6,5,8,2,5,2,5,1,6,0,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1
9,6,5,8,2,5,2,5,1,6,0,2,1,0,0,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0
6,5,8,2,5,2,5,1,6,0,2,1,0,0,1,0,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0
5,8,2,5,2,5,1,6,0,2,1,0,0,1,0,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2
8,2,5,2,5,1,6,0,2,1,0,0,1,0,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2
2,5,2,5,1,6,0,2,1,0,0,1,0,0,2,2,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0
5,2,5,1,6,0,2,1,0,0,1,0,0,2,2,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0,1
2,5,1,6,0,2,1,0,0,1,0,0,2,2,0,1,2,2,2,2,0,2,2,0,0,2,0,0,2,2,0,2,0
5,1,6,0,2,1,0,0,1,0,0,2,2,0,1,0,2,2,2,0,2,2,0,0,2,0,0,2,2,0,2,0,0
1,6,0,2,1,0,0,1,0,0,2,2,0,1,0,0,2,2,0,2,2,0,0,2,0,0,2,2,0,2,0,0,0
6,0,2,1,0,0,1,0,0,2,2,0,1,0,0,0,2,0,2,2,0,0,2,0,0,2,2,0,2,0,0,0,0
0,2,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,0,0,0,0,0
2,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,2,2,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0
1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0
0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0
0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1
0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,3
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2
0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,7
0,0,0,0,0,0,1,1,0,0,1,3,0,0,2,7,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,4
0,0,0,0,0,1,1,0,0,1,3,0,0,2,7,4,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,6
0,0,0,0,1,1,0,0,1,3,0,0,2,7,4,6,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,2,7
0,0,0,1,1,0,0,1,3,0,0,2,7,4,6,7,0,0,0,2,2,0,0,2,2,0,0,2,2,2,2,2,7
0,0,1,1,0,0,1,3,0,0,2,7,4,6,7,7,0,0,2,2,0,0,2,2,0,0,2,2,2,2,2,2,5
0,1,1,0,0,1,3,0,0,2,7,4,6,7,7,5,0,2,2,0,0,2,2,0,0,2,2,2,2,2,2,2,5
1,1,0,0,1,3,0,0,2,7,4,6,7,7,5,5,2,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,10
1,0,0,1,3,0,0,2,7,4,6,7,7,5,5,10,2,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,17
0,0,1,3,0,0,2,7,4,6,7,7,5,5,10,17,0,0,2,2,0,0,2,2,2,2,2,2,2,2,2,4,18
0,1,3,0,0,2,7,4,6,7,7,5,5,10,17,18,0,2,2,0,0,2,2,2,2,2,2,2,2,2,4,2,28
1,3,0,0,2,7,4,6,7,7,5,5,10,17,18,28,2,2,0,0,2,2,2,2,2,2,2,2,2,4,2,2,32
3,0,0,2,7,4,6,7,7,5,5,10,17,18,28,32,2,0,0,2,2,2,2,2,2,2,2,2,4,2,2,3,38
0,0,2,7,4,6,7,7,5,5,10,17,18,28,32,38,0,0,2,2,2,2,2,2,2,2,2,4,2,2,3,5,37
0,2,7,4,6,7,7,5,5,10,17,18,28,32,38,37,0,2,2,2,2,2,2,2,2,2,4,2,2,3,5,4,53
2,7,4,6,7,7,5,5,10,17,18,28,32,38,37,53,2,2,2,2,2,2,2,2,2,4,2,2,3,5,4,4,53
7,4,6,7,7,5,5,10,17,18,28,32,38,37,53,53,2,2,2,2,2,2,2,2,4,2,2,3,5,4,4,5,62
4,6,7,7,5,5,10,17,18,28,32,38,37,53,53,62,2,2,2,2,2,2,2,4,2,2,3,5,4,4,5,6,58
6,7,7,5,5,10,17,18,28,32,38,37,53,53,62,58,2,2,2,2,2,2,4,2,2,3,5,4,4,5,6,5,68
7,7,5,5,10,17,18,28,32,38,37,53,53,62,58,68,2,2,2,2,2,4,2,2,3,5,4,4,5,6,5,5,63
