x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,y-count
0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,3,5
0,0,0,0,0,0,0,0,0,3,5,0,1,0,3,5,0
0,0,0,0,0,0,0,0,3,5,0,1,0,3,5,0,1
0,0,0,0,0,0,0,3,5,0,1,0,3,5,0,1,0
0,0,0,0,0,0,3,5,0,1,0,3,5,0,1,0,3
0,0,0,0,0,3,5,0,1,0,3,5,0,1,0,3,2
0,0,0,0,3,5,0,1,0,3,5,0,1,0,3,2,0
0,0,0,3,5,0,1,0,3,5,0,1,0,3,2,0,5
0,0,3,5,0,1,0,3,5,0,1,0,3,2,0,5,0
0,3,5,0,1,0,3,5,0,1,0,3,2,0,5,0,3
3,5,0,1,0,3,5,0,1,0,3,2,0,5,0,3,3
5,0,1,0,3,5,0,1,0,3,2,0,5,0,3,3,6
0,1,0,3,5,0,1,0,3,2,0,5,0,3,3,6,0
1,0,3,5,0,1,0,3,2,0,5,0,3,3,6,0,6
0,3,5,0,1,0,3,2,0,5,0,3,3,6,0,6,0
3,5,0,1,0,3,2,0,5,0,3,3,6,0,6,0,3
5,0,1,0,3,2,0,5,0,3,3,6,0,6,0,3,0
0,1,0,3,2,0,5,0,3,3,6,0,6,0,3,0,14
1,0,3,2,0,5,0,3,3,6,0,6,0,3,0,14,22
0,3,2,0,5,0,3,3,6,0,6,0,3,0,14,22,24
3,2,0,5,0,3,3,6,0,6,0,3,0,14,22,24,36
2,0,5,0,3,3,6,0,6,0,3,0,14,22,24,36,41
0,5,0,3,3,6,0,6,0,3,0,14,22,24,36,41,49
5,0,3,3,6,0,6,0,3,0,14,22,24,36,41,49,52
0,3,3,6,0,6,0,3,0,14,22,24,36,41,49,52,62
3,3,6,0,6,0,3,0,14,22,24,36,41,49,52,62,66
3,6,0,6,0,3,0,14,22,24,36,41,49,52,62,66,82
6,0,6,0,3,0,14,22,24,36,41,49,52,62,66,82,82
0,6,0,3,0,14,22,24,36,41,49,52,62,66,82,82,90
6,0,3,0,14,22,24,36,41,49,52,62,66,82,82,90,95
0,3,0,14,22,24,36,41,49,52,62,66,82,82,90,95,111
3,0,14,22,24,36,41,49,52,62,66,82,82,90,95,111,102
0,14,22,24,36,41,49,52,62,66,82,82,90,95,111,102,129
14,22,24,36,41,49,52,62,66,82,82,90,95,111,102,129,125
22,24,36,41,49,52,62,66,82,82,90,95,111,102,129,125,132
24,36,41,49,52,62,66,82,82,90,95,111,102,129,125,132,133
36,41,49,52,62,66,82,82,90,95,111,102,129,125,132,133,141
41,49,52,62,66,82,82,90,95,111,102,129,125,132,133,141,123
49,52,62,66,82,82,90,95,111,102,129,125,132,133,141,123,127
52,62,66,82,82,90,95,111,102,129,125,132,133,141,123,127,119
62,66,82,82,90,95,111,102,129,125,132,133,141,123,127,119,113
66,82,82,90,95,111,102,129,125,132,133,141,123,127,119,113,96
82,82,90,95,111,102,129,125,132,133,141,123,127,119,113,96,89
82,90,95,111,102,129,125,132,133,141,123,127,119,113,96,89,82
90,95,111,102,129,125,132,133,141,123,127,119,113,96,89,82,83
95,111,102,129,125,132,133,141,123,127,119,113,96,89,82,83,67
111,102,129,125,132,133,141,123,127,119,113,96,89,82,83,67,69
102,129,125,132,133,141,123,127,119,113,96,89,82,83,67,69,46
129,125,132,133,141,123,127,119,113,96,89,82,83,67,69,46,53
125,132,133,141,123,127,119,113,96,89,82,83,67,69,46,53,40
132,133,141,123,127,119,113,96,89,82,83,67,69,46,53,40,40
133,141,123,127,119,113,96,89,82,83,67,69,46,53,40,40,23
141,123,127,119,113,96,89,82,83,67,69,46,53,40,40,23,19
123,127,119,113,96,89,82,83,67,69,46,53,40,40,23,19,15
127,119,113,96,89,82,83,67,69,46,53,40,40,23,19,15,13
119,113,96,89,82,83,67,69,46,53,40,40,23,19,15,13,13
113,96,89,82,83,67,69,46,53,40,40,23,19,15,13,13,10
96,89,82,83,67,69,46,53,40,40,23,19,15,13,13,10,6
89,82,83,67,69,46,53,40,40,23,19,15,13,13,10,6,0
82,83,67,69,46,53,40,40,23,19,15,13,13,10,6,0,0
83,67,69,46,53,40,40,23,19,15,13,13,10,6,0,0,1
67,69,46,53,40,40,23,19,15,13,13,10,6,0,0,1,0
69,46,53,40,40,23,19,15,13,13,10,6,0,0,1,0,0
46,53,40,40,23,19,15,13,13,10,6,0,0,1,0,0,0
53,40,40,23,19,15,13,13,10,6,0,0,1,0,0,0,0
40,40,23,19,15,13,13,10,6,0,0,1,0,0,0,0,0
40,23,19,15,13,13,10,6,0,0,1,0,0,0,0,0,0
23,19,15,13,13,10,6,0,0,1,0,0,0,0,0,0,2
19,15,13,13,10,6,0,0,1,0,0,0,0,0,0,2,0
15,13,13,10,6,0,0,1,0,0,0,0,0,0,2,0,0
13,13,10,6,0,0,1,0,0,0,0,0,0,2,0,0,0
13,10,6,0,0,1,0,0,0,0,0,0,2,0,0,0,2
10,6,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0
6,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0
0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0
0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,3
0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,3,1
0,0,0,0,0,0,0,0,0,3,4,1,1,0,3,1,1
0,0,0,0,0,0,0,0,3,4,1,1,0,3,1,1,5
0,0,0,0,0,0,0,3,4,1,1,0,3,1,1,5,0
0,0,0,0,0,0,3,4,1,1,0,3,1,1,5,0,2
0,0,0,0,0,3,4,1,1,0,3,1,1,5,0,2,2
0,0,0,0,3,4,1,1,0,3,1,1,5,0,2,2,4
0,0,0,3,4,1,1,0,3,1,1,5,0,2,2,4,1
0,0,3,4,1,1,0,3,1,1,5,0,2,2,4,1,5
0,3,4,1,1,0,3,1,1,5,0,2,2,4,1,5,0
3,4,1,1,0,3,1,1,5,0,2,2,4,1,5,0,2
4,1,1,0,3,1,1,5,0,2,2,4,1,5,0,2,0
1,1,0,3,1,1,5,0,2,2,4,1,5,0,2,0,9
1,0,3,1,1,5,0,2,2,4,1,5,0,2,0,9,21
0,3,1,1,5,0,2,2,4,1,5,0,2,0,9,21,18
3,1,1,5,0,2,2,4,1,5,0,2,0,9,21,18,28
1,1,5,0,2,2,4,1,5,0,2,0,9,21,18,28,33
1,5,0,2,2,4,1,5,0,2,0,9,21,18,28,33,39
5,0,2,2,4,1,5,0,2,0,9,21,18,28,33,39,39
0,2,2,4,1,5,0,2,0,9,21,18,28,33,39,39,55
2,2,4,1,5,0,2,0,9,21,18,28,33,39,39,55,49
2,4,1,5,0,2,0,9,21,18,28,33,39,39,55,49,68
4,1,5,0,2,0,9,21,18,28,33,39,39,55,49,68,62
1,5,0,2,0,9,21,18,28,33,39,39,55,49,68,62,76
5,0,2,0,9,21,18,28,33,39,39,55,49,68,62,76,75
0,2,0,9,21,18,28,33,39,39,55,49,68,62,76,75,87
2,0,9,21,18,28,33,39,39,55,49,68,62,76,75,87,84
0,9,21,18,28,33,39,39,55,49,68,62,76,75,87,84,101
9,21,18,28,33,39,39,55,49,68,62,76,75,87,84,101,98
21,18,28,33,39,39,55,49,68,62,76,75,87,84,101,98,108
18,28,33,39,39,55,49,68,62,76,75,87,84,101,98,108,109
28,33,39,39,55,49,68,62,76,75,87,84,101,98,108,109,103
33,39,39,55,49,68,62,76,75,87,84,101,98,108,109,103,103
39,39,55,49,68,62,76,75,87,84,101,98,108,109,103,103,101
39,55,49,68,62,76,75,87,84,101,98,108,109,103,103,101,99
55,49,68,62,76,75,87,84,101,98,108,109,103,103,101,99,88
49,68,62,76,75,87,84,101,98,108,109,103,103,101,99,88,80
68,62,76,75,87,84,101,98,108,109,103,103,101,99,88,80,73
62,76,75,87,84,101,98,108,109,103,103,101,99,88,80,73,67
76,75,87,84,101,98,108,109,103,103,101,99,88,80,73,67,59
75,87,84,101,98,108,109,103,103,101,99,88,80,73,67,59,55
87,84,101,98,108,109,103,103,101,99,88,80,73,67,59,55,57
84,101,98,108,109,103,103,101,99,88,80,73,67,59,55,57,36
101,98,108,109,103,103,101,99,88,80,73,67,59,55,57,36,45
98,108,109,103,103,101,99,88,80,73,67,59,55,57,36,45,32
108,109,103,103,101,99,88,80,73,67,59,55,57,36,45,32,28
109,103,103,101,99,88,80,73,67,59,55,57,36,45,32,28,18
103,103,101,99,88,80,73,67,59,55,57,36,45,32,28,18,17
103,101,99,88,80,73,67,59,55,57,36,45,32,28,18,17,14
101,99,88,80,73,67,59,55,57,36,45,32,28,18,17,14,11
99,88,80,73,67,59,55,57,36,45,32,28,18,17,14,11,11
88,80,73,67,59,55,57,36,45,32,28,18,17,14,11,11,5
80,73,67,59,55,57,36,45,32,28,18,17,14,11,11,5,4
73,67,59,55,57,36,45,32,28,18,17,14,11,11,5,4,0
67,59,55,57,36,45,32,28,18,17,14,11,11,5,4,0,1
59,55,57,36,45,32,28,18,17,14,11,11,5,4,0,1,0
55,57,36,45,32,28,18,17,14,11,11,5,4,0,1,0,0
57,36,45,32,28,18,17,14,11,11,5,4,0,1,0,0,0
36,45,32,28,18,17,14,11,11,5,4,0,1,0,0,0,0
45,32,28,18,17,14,11,11,5,4,0,1,0,0,0,0,0
32,28,18,17,14,11,11,5,4,0,1,0,0,0,0,0,0
28,18,17,14,11,11,5,4,0,1,0,0,0,0,0,0,0
18,17,14,11,11,5,4,0,1,0,0,0,0,0,0,0,2
17,14,11,11,5,4,0,1,0,0,0,0,0,0,0,2,0
14,11,11,5,4,0,1,0,0,0,0,0,0,0,2,0,0
11,11,5,4,0,1,0,0,0,0,0,0,0,2,0,0,0
11,5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2
5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0
4,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,3
0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,3,5
0,0,0,0,0,0,0,0,0,0,2,6,0,1,3,5,0
0,0,0,0,0,0,0,0,0,2,6,0,1,3,5,0,0
0,0,0,0,0,0,0,0,2,6,0,1,3,5,0,0,1
0,0,0,0,0,0,0,2,6,0,1,3,5,0,0,1,2
0,0,0,0,0,0,2,6,0,1,3,5,0,0,1,2,1
0,0,0,0,0,2,6,0,1,3,5,0,0,1,2,1,0
0,0,0,0,2,6,0,1,3,5,0,0,1,2,1,0,3
0,0,0,2,6,0,1,3,5,0,0,1,2,1,0,3,1
0,0,2,6,0,1,3,5,0,0,1,2,1,0,3,1,1
0,2,6,0,1,3,5,0,0,1,2,1,0,3,1,1,1
2,6,0,1,3,5,0,0,1,2,1,0,3,1,1,1,4
6,0,1,3,5,0,0,1,2,1,0,3,1,1,1,4,0
0,1,3,5,0,0,1,2,1,0,3,1,1,1,4,0,4
1,3,5,0,0,1,2,1,0,3,1,1,1,4,0,4,0
3,5,0,0,1,2,1,0,3,1,1,1,4,0,4,0,1
5,0,0,1,2,1,0,3,1,1,1,4,0,4,0,1,0
0,0,1,2,1,0,3,1,1,1,4,0,4,0,1,0,7
0,1,2,1,0,3,1,1,1,4,0,4,0,1,0,7,11
1,2,1,0,3,1,1,1,4,0,4,0,1,0,7,11,15
2,1,0,3,1,1,1,4,0,4,0,1,0,7,11,15,22
1,0,3,1,1,1,4,0,4,0,1,0,7,11,15,22,20
0,3,1,1,1,4,0,4,0,1,0,7,11,15,22,20,30
3,1,1,1,4,0,4,0,1,0,7,11,15,22,20,30,28
1,1,1,4,0,4,0,1,0,7,11,15,22,20,30,28,34
1,1,4,0,4,0,1,0,7,11,15,22,20,30,28,34,37
